panel_celltype,group,gene,source_column
Myoid,KS,IPO7,Myoid-KS
Myoid,KS,IQCE,Myoid-KS
Myoid,KS,IQCF1,Myoid-KS
Myoid,KS,IQCF2,Myoid-KS
Myoid,KS,IQCF3,Myoid-KS
Myoid,KS,IQCG,Myoid-KS
Myoid,KS,IQGAP1,Myoid-KS
Myoid,KS,IQGAP2,Myoid-KS
Myoid,KS,IQSEC1,Myoid-KS
Myoid,KS,IRF1,Myoid-KS
Myoid,KS,IRF2BP2,Myoid-KS
Myoid,KS,IRF2BPL,Myoid-KS
Myoid,KS,IRGC,Myoid-KS
Myoid,KS,ISCA1,Myoid-KS
Myoid,KS,ISG20L2,Myoid-KS
Myoid,KS,ISYNA1,Myoid-KS
Myoid,KS,ITCH,Myoid-KS
Myoid,KS,ITFG1,Myoid-KS
Myoid,KS,ITGA3,Myoid-KS
Myoid,KS,ITGA7,Myoid-KS
Myoid,KS,ITGA8,Myoid-KS
Myoid,KS,ITGA9,Myoid-KS
Myoid,KS,ITGB1,Myoid-KS
Myoid,KS,ITGB5,Myoid-KS
Myoid,KS,ITM2A,Myoid-KS
Myoid,KS,ITM2B,Myoid-KS
Myoid,KS,ITSN1,Myoid-KS
Myoid,KS,IZUMO2,Myoid-KS
Myoid,KS,IZUMO4,Myoid-KS
Myoid,KS,JAG1,Myoid-KS
Myoid,KS,JAK1,Myoid-KS
Myoid,KS,JARID2,Myoid-KS
Myoid,KS,JMJD1C,Myoid-KS
Myoid,KS,JMJD8,Myoid-KS
Myoid,KS,JPT1,Myoid-KS
Myoid,KS,JPX,Myoid-KS
Myoid,KS,JTB,Myoid-KS
Myoid,KS,JUN,Myoid-KS
Myoid,KS,JUNB,Myoid-KS
Myoid,KS,JUND,Myoid-KS
Myoid,KS,KANK2,Myoid-KS
Myoid,KS,KANSL1,Myoid-KS
Myoid,KS,KAT5,Myoid-KS
Myoid,KS,KATNA1,Myoid-KS
Myoid,KS,KATNBL1,Myoid-KS
Myoid,KS,KCNA5,Myoid-KS
Myoid,KS,KCNAB1,Myoid-KS
Myoid,KS,KCNMA1,Myoid-KS
Myoid,KS,KDELR1,Myoid-KS
Myoid,KS,KDELR2,Myoid-KS
Myoid,KS,KDM5A,Myoid-KS
Myoid,KS,KDM5B,Myoid-KS
Myoid,KS,KHDRBS1,Myoid-KS
Myoid,KS,KIAA0100,Myoid-KS
Myoid,KS,KIAA0232,Myoid-KS
Myoid,KS,KIAA0513,Myoid-KS
Myoid,KS,KIAA0586,Myoid-KS
Myoid,KS,KIAA0753,Myoid-KS
Myoid,KS,KIAA1109,Myoid-KS
Myoid,KS,KIAA1143,Myoid-KS
Myoid,KS,KIAA1210,Myoid-KS
Myoid,KS,KIAA1211,Myoid-KS
Myoid,KS,KIAA1257,Myoid-KS
Myoid,KS,KIAA1551,Myoid-KS
Myoid,KS,KIAA1586,Myoid-KS
Myoid,KS,KIF13A,Myoid-KS
Myoid,KS,KIF15,Myoid-KS
Myoid,KS,KIF1C,Myoid-KS
Myoid,KS,KIF27,Myoid-KS
Myoid,KS,KIF2B,Myoid-KS
Myoid,KS,KIF2C,Myoid-KS
Myoid,KS,KIF3A,Myoid-KS
Myoid,KS,KIF3B,Myoid-KS
Myoid,KS,KIF5C,Myoid-KS
Myoid,KS,KIFAP3,Myoid-KS
Myoid,KS,KIRREL3-AS2,Myoid-KS
Myoid,KS,KIZ,Myoid-KS
Myoid,KS,KLC1,Myoid-KS
Myoid,KS,KLC2,Myoid-KS
Myoid,KS,KLF10,Myoid-KS
Myoid,KS,KLF2,Myoid-KS
Myoid,KS,KLF4,Myoid-KS
Myoid,KS,KLF5,Myoid-KS
Myoid,KS,KLF6,Myoid-KS
Myoid,KS,KLHDC2,Myoid-KS
Myoid,KS,KLHDC3,Myoid-KS
Myoid,KS,KLHL10,Myoid-KS
Myoid,KS,KLHL42,Myoid-KS
Myoid,KS,KMT2C,Myoid-KS
Myoid,KS,KNL1,Myoid-KS
Myoid,KS,KNSTRN,Myoid-KS
Myoid,KS,KPNA2,Myoid-KS
Myoid,KS,KPNA3,Myoid-KS
Myoid,KS,KRIT1,Myoid-KS
Myoid,KS,KXD1,Myoid-KS
Myoid,KS,L1TD1,Myoid-KS
Myoid,KS,LAMA2,Myoid-KS
Myoid,KS,LAMA4,Myoid-KS
Myoid,KS,LAMA5,Myoid-KS
Myoid,KS,LAMB1,Myoid-KS
Myoid,KS,LAMB2,Myoid-KS
Myoid,KS,LAMP2,Myoid-KS
Myoid,KS,LAMTOR4,Myoid-KS
Myoid,KS,LAMTOR5,Myoid-KS
Myoid,KS,LARP1B,Myoid-KS
Myoid,KS,LARP4,Myoid-KS
Myoid,KS,LARP7,Myoid-KS
Myoid,KS,LBH,Myoid-KS
Myoid,KS,LCA5L,Myoid-KS
Myoid,KS,LCP1,Myoid-KS
Myoid,KS,LDB3,Myoid-KS
Myoid,KS,LDHA,Myoid-KS
Myoid,KS,LDHC,Myoid-KS
Myoid,KS,LDOC1,Myoid-KS
Myoid,KS,LEF1-AS1,Myoid-KS
Myoid,KS,LELP1,Myoid-KS
Myoid,KS,LEMD1,Myoid-KS
Myoid,KS,LEPROTL1,Myoid-KS
Myoid,KS,LGALS1,Myoid-KS
Myoid,KS,LGALS3,Myoid-KS
Myoid,KS,LGALS8,Myoid-KS
Myoid,KS,LGALSL,Myoid-KS
Myoid,KS,LGI2,Myoid-KS
Myoid,KS,LGI4,Myoid-KS
Myoid,KS,LGR6,Myoid-KS
Myoid,KS,LHFPL6,Myoid-KS
Myoid,KS,LIMA1,Myoid-KS
Myoid,KS,LIMCH1,Myoid-KS
Myoid,KS,LIMS2,Myoid-KS
Myoid,KS,LIN7C,Myoid-KS
Myoid,KS,LINC00226,Myoid-KS
Myoid,KS,LINC00293,Myoid-KS
Myoid,KS,LINC00301,Myoid-KS
Myoid,KS,LINC00347,Myoid-KS
Myoid,KS,LINC00467,Myoid-KS
Myoid,KS,LINC00608,Myoid-KS
Myoid,KS,LINC00635,Myoid-KS
Myoid,KS,LINC00658,Myoid-KS
Myoid,KS,LINC00662,Myoid-KS
Myoid,KS,LINC00710,Myoid-KS
Myoid,KS,LINC00854,Myoid-KS
Myoid,KS,LINC00919,Myoid-KS
Myoid,KS,LINC00927,Myoid-KS
Myoid,KS,LINC00929,Myoid-KS
Myoid,KS,LINC00943,Myoid-KS
Myoid,KS,LINC00944,Myoid-KS
Myoid,KS,LINC00982,Myoid-KS
Myoid,KS,LINC01016,Myoid-KS
Myoid,KS,LINC01088,Myoid-KS
Myoid,KS,LINC01191,Myoid-KS
Myoid,KS,LINC01227,Myoid-KS
Myoid,KS,LINC01233,Myoid-KS
Myoid,KS,LINC01255,Myoid-KS
Myoid,KS,LINC01304,Myoid-KS
Myoid,KS,LINC01350,Myoid-KS
Myoid,KS,LINC01539,Myoid-KS
Myoid,KS,LINC01578,Myoid-KS
Myoid,KS,LINC01664,Myoid-KS
Myoid,KS,LINC01667,Myoid-KS
Myoid,KS,LINC01676,Myoid-KS
Myoid,KS,LINC01723,Myoid-KS
Myoid,KS,LINC01760,Myoid-KS
Myoid,KS,LINC01784,Myoid-KS
Myoid,KS,LINC01989,Myoid-KS
Myoid,KS,LINC02053,Myoid-KS
Myoid,KS,LINC02109,Myoid-KS
Myoid,KS,LINC02189,Myoid-KS
Myoid,KS,LINC02219,Myoid-KS
Myoid,KS,LINC02314,Myoid-KS
Myoid,KS,LINC02400,Myoid-KS
Myoid,KS,LITAF,Myoid-KS
Myoid,KS,LIX1L,Myoid-KS
Myoid,KS,LLCFC1,Myoid-KS
Myoid,KS,LMAN1,Myoid-KS
Myoid,KS,LMNA,Myoid-KS
Myoid,KS,LMO4,Myoid-KS
Myoid,KS,LNPK,Myoid-KS
Myoid,KS,LNX1,Myoid-KS
Myoid,KS,LOXHD1,Myoid-KS
Myoid,KS,LPAR1,Myoid-KS
Myoid,KS,LPAR6,Myoid-KS
Myoid,KS,LPIN1,Myoid-KS
Myoid,KS,LPP,Myoid-KS
Myoid,KS,LRP10,Myoid-KS
Myoid,KS,LRRC17,Myoid-KS
Myoid,KS,LRRC27,Myoid-KS
Myoid,KS,LRRC32,Myoid-KS
Myoid,KS,LRRC71,Myoid-KS
Myoid,KS,LRRC75A-AS1,Myoid-KS
Myoid,KS,LRRC8C-DT,Myoid-KS
Myoid,KS,LRRCC1,Myoid-KS
Myoid,KS,LRRD1,Myoid-KS
Myoid,KS,LRRFIP2,Myoid-KS
Myoid,KS,LRRIQ1,Myoid-KS
Myoid,KS,LRRTM3,Myoid-KS
Myoid,KS,LRTOMT,Myoid-KS
Myoid,KS,LSAMP,Myoid-KS
Myoid,KS,LSM1,Myoid-KS
Myoid,KS,LSM14B,Myoid-KS
Myoid,KS,LSMEM2,Myoid-KS
Myoid,KS,LTBP1,Myoid-KS
Myoid,KS,LTBP3,Myoid-KS
Myoid,KS,LTBP4,Myoid-KS
Myoid,KS,LTN1,Myoid-KS
Myoid,KS,LUM,Myoid-KS
Myoid,KS,LY6E,Myoid-KS
Myoid,KS,LYPD4,Myoid-KS
Myoid,KS,LYPLA1,Myoid-KS
Myoid,KS,LYRM1,Myoid-KS
Myoid,KS,LYST,Myoid-KS
Myoid,KS,LYZL2,Myoid-KS
Myoid,KS,LYZL4,Myoid-KS
Myoid,KS,LYZL6,Myoid-KS
Myoid,KS,LZIC,Myoid-KS
Myoid,KS,LZTS2,Myoid-KS
Myoid,KS,MAATS1,Myoid-KS
Myoid,KS,MACROD2-AS1,Myoid-KS
Myoid,KS,MAEL,Myoid-KS
Myoid,KS,MAF,Myoid-KS
Myoid,KS,MAF1,Myoid-KS
Myoid,KS,MAFB,Myoid-KS
Myoid,KS,MAGED1,Myoid-KS
Myoid,KS,MAGOH,Myoid-KS
Myoid,KS,MAL,Myoid-KS
Myoid,KS,MALAT1,Myoid-KS
Myoid,KS,MAN1A1,Myoid-KS
Myoid,KS,MAOA,Myoid-KS
Myoid,KS,MAP1A,Myoid-KS
Myoid,KS,MAP1LC3B,Myoid-KS
Myoid,KS,MAP3K14-AS1,Myoid-KS
Myoid,KS,MAP3K19,Myoid-KS
Myoid,KS,MAP3K20,Myoid-KS
Myoid,KS,MAP3K7CL,Myoid-KS
Myoid,KS,MAP3K8,Myoid-KS
Myoid,KS,MAP7D1,Myoid-KS
Myoid,KS,MAPK10,Myoid-KS
Myoid,KS,MAPK1IP1L,Myoid-KS
Myoid,KS,MAPK6,Myoid-KS
Myoid,KS,MAPK8,Myoid-KS
Myoid,KS,MAPRE1,Myoid-KS
Myoid,KS,MAPRE3,Myoid-KS
Myoid,KS,MARCKSL1,Myoid-KS
Myoid,KS,MARVELD1,Myoid-KS
Myoid,KS,MATN2,Myoid-KS
Myoid,KS,MAZ,Myoid-KS
Myoid,KS,MBNL1-AS1,Myoid-KS
Myoid,KS,MBNL3,Myoid-KS
Myoid,KS,MCAM,Myoid-KS
Myoid,KS,MCHR2-AS1,Myoid-KS
Myoid,KS,MCRIP1,Myoid-KS
Myoid,KS,MDM2,Myoid-KS
Myoid,KS,MDM4,Myoid-KS
Myoid,KS,ME1,Myoid-KS
Myoid,KS,MEA1,Myoid-KS
Myoid,KS,MED13,Myoid-KS
Myoid,KS,MED21,Myoid-KS
Myoid,KS,MED4,Myoid-KS
Myoid,KS,MED7,Myoid-KS
Myoid,KS,MEF2C,Myoid-KS
Myoid,KS,MEF2D,Myoid-KS
Myoid,KS,MEG3,Myoid-KS
Myoid,KS,MEIOC,Myoid-KS
Myoid,KS,MEIS2,Myoid-KS
Myoid,KS,MERTK,Myoid-KS
Myoid,KS,METAP1,Myoid-KS
Myoid,KS,METTL14,Myoid-KS
Myoid,KS,METTL26,Myoid-KS
Myoid,KS,METTL7A,Myoid-KS
Myoid,KS,METTL9,Myoid-KS
Myoid,KS,MEX3C,Myoid-KS
Myoid,KS,MFAP2,Myoid-KS
Myoid,KS,MFAP3L,Myoid-KS
Myoid,KS,MFAP4,Myoid-KS
Myoid,KS,MFF,Myoid-KS
Myoid,KS,MFGE8,Myoid-KS
Myoid,KS,MFSD10,Myoid-KS
Myoid,KS,MGA,Myoid-KS
Myoid,KS,MGARP,Myoid-KS
Myoid,KS,MGLL,Myoid-KS
Myoid,KS,MGMT,Myoid-KS
Myoid,KS,MGP,Myoid-KS
Myoid,KS,MGST1,Myoid-KS
Myoid,KS,MGST2,Myoid-KS
Myoid,KS,MGST3,Myoid-KS
Myoid,KS,MIA3,Myoid-KS
Myoid,KS,MICAL2,Myoid-KS
Myoid,KS,MIER1,Myoid-KS
Myoid,KS,MIF,Myoid-KS
Myoid,KS,MIF4GD,Myoid-KS
Myoid,KS,MINOS1,Myoid-KS
Myoid,KS,MIR100HG,Myoid-KS
Myoid,KS,MIR1244-2,Myoid-KS
Myoid,KS,MIR193BHG,Myoid-KS
Myoid,KS,MIR4458HG,Myoid-KS
Myoid,KS,MIR663AHG,Myoid-KS
Myoid,KS,MIR7515HG,Myoid-KS
Myoid,KS,MIR99AHG,Myoid-KS
Myoid,KS,MIS18BP1,Myoid-KS
Myoid,KS,MKL2,Myoid-KS
Myoid,KS,MKRN2,Myoid-KS
Myoid,KS,MLF1,Myoid-KS
Myoid,KS,MLF2,Myoid-KS
Myoid,KS,MLH1,Myoid-KS
Myoid,KS,MLLT10,Myoid-KS
Myoid,KS,MMP2,Myoid-KS
Myoid,KS,MMP24OS,Myoid-KS
Myoid,KS,MOB1A,Myoid-KS
Myoid,KS,MOB2,Myoid-KS
Myoid,KS,MOK,Myoid-KS
Myoid,KS,MORC3,Myoid-KS
Myoid,KS,MORF4L1,Myoid-KS
Myoid,KS,MORF4L2,Myoid-KS
Myoid,KS,MORN2,Myoid-KS
Myoid,KS,MORN3,Myoid-KS
Myoid,KS,MORN5,Myoid-KS
Myoid,KS,MOSPD3,Myoid-KS
Myoid,KS,MOV10L1,Myoid-KS
Myoid,KS,MPC1,Myoid-KS
Myoid,KS,MPC1L,Myoid-KS
Myoid,KS,MPC2,Myoid-KS
Myoid,KS,MPG,Myoid-KS
Myoid,KS,MPHOSPH9,Myoid-KS
Myoid,KS,MPRIP,Myoid-KS
Myoid,KS,MPZL1,Myoid-KS
Myoid,KS,MRAS,Myoid-KS
Myoid,KS,MRFAP1,Myoid-KS
Myoid,KS,MRGBP,Myoid-KS
Myoid,KS,MRGPRF,Myoid-KS
Myoid,KS,MRNIP,Myoid-KS
Myoid,KS,MROH2B,Myoid-KS
Myoid,KS,MRVI1-AS1,Myoid-KS
Myoid,KS,MS4A14,Myoid-KS
Myoid,KS,MS4A5,Myoid-KS
Myoid,KS,MS4A6E,Myoid-KS
Myoid,KS,MSC,Myoid-KS
Myoid,KS,MSL1,Myoid-KS
Myoid,KS,MSRB3,Myoid-KS
Myoid,KS,MT-ATP8,Myoid-KS
Myoid,KS,MT-CO3,Myoid-KS
Myoid,KS,MT-CYB,Myoid-KS
Myoid,KS,MT-ND1,Myoid-KS
Myoid,KS,MT-ND2,Myoid-KS
Myoid,KS,MT-ND3,Myoid-KS
Myoid,KS,MT-ND5,Myoid-KS
Myoid,KS,MT-ND6,Myoid-KS
Myoid,KS,MT-RNR2,Myoid-KS
Myoid,KS,MT-TE,Myoid-KS
Myoid,KS,MT-TP,Myoid-KS
Myoid,KS,MT-TS2,Myoid-KS
Myoid,KS,MT-TW,Myoid-KS
Myoid,KS,MT1A,Myoid-KS
Myoid,KS,MT1E,Myoid-KS
Myoid,KS,MT1M,Myoid-KS
Myoid,KS,MT1X,Myoid-KS
Myoid,KS,MT2A,Myoid-KS
Myoid,KS,MTATP6P1,Myoid-KS
Myoid,KS,MTCH1,Myoid-KS
Myoid,KS,MTCH2,Myoid-KS
Myoid,KS,MTCO1P12,Myoid-KS
Myoid,KS,MTF2,Myoid-KS
Myoid,KS,MTFR1,Myoid-KS
Myoid,KS,MTHFD2,Myoid-KS
Myoid,KS,MTIF3,Myoid-KS
Myoid,KS,MTMR6,Myoid-KS
Myoid,KS,MTND3P10,Myoid-KS
Myoid,KS,MTPN,Myoid-KS
Myoid,KS,MTRNR2L1,Myoid-KS
Myoid,KS,MTURN,Myoid-KS
Myoid,KS,MUM1L1,Myoid-KS
Myoid,KS,MXD4,Myoid-KS
Myoid,KS,MXI1,Myoid-KS
Myoid,KS,MXRA7,Myoid-KS
Myoid,KS,MYADM,Myoid-KS
Myoid,KS,MYC,Myoid-KS
Myoid,KS,MYH10,Myoid-KS
Myoid,KS,MYH11,Myoid-KS
Myoid,KS,MYL12A,Myoid-KS
Myoid,KS,MYL6,Myoid-KS
Myoid,KS,MYL9,Myoid-KS
Myoid,KS,MYO1C,Myoid-KS
Myoid,KS,MYO6,Myoid-KS
Myoid,KS,MYO9A,Myoid-KS
Myoid,KS,MYOCD,Myoid-KS
Myoid,KS,MYOZ1,Myoid-KS
Myoid,KS,MYOZ3,Myoid-KS
Myoid,KS,MZT2A,Myoid-KS
Myoid,KS,MZT2B,Myoid-KS
Myoid,KS,NAA10,Myoid-KS
Myoid,KS,NAA50,Myoid-KS
Myoid,KS,NAALAD2,Myoid-KS
Myoid,KS,NACA,Myoid-KS
Myoid,KS,NAE1,Myoid-KS
Myoid,KS,NAP1L4,Myoid-KS
Myoid,KS,NAXE,Myoid-KS
Myoid,KS,NBAS,Myoid-KS
Myoid,KS,NBEAL1,Myoid-KS
Myoid,KS,NBN,Myoid-KS
Myoid,KS,NBR1,Myoid-KS
Myoid,KS,NCBP1,Myoid-KS
Myoid,KS,NCOA2,Myoid-KS
Myoid,KS,NCOA3,Myoid-KS
Myoid,KS,NCS1,Myoid-KS
Myoid,KS,NDFIP1,Myoid-KS
Myoid,KS,NDN,Myoid-KS
Myoid,KS,NDRG2,Myoid-KS
Myoid,KS,NDRG3,Myoid-KS
Myoid,KS,NDUFA1,Myoid-KS
Myoid,KS,NDUFA11,Myoid-KS
Myoid,KS,NDUFA2,Myoid-KS
Myoid,KS,NDUFA4,Myoid-KS
Myoid,KS,NDUFA4L2,Myoid-KS
Myoid,KS,NDUFAF3,Myoid-KS
Myoid,KS,NDUFAF8,Myoid-KS
Myoid,KS,NDUFB1,Myoid-KS
Myoid,KS,NDUFB10,Myoid-KS
Myoid,KS,NDUFB11,Myoid-KS
Myoid,KS,NDUFB3,Myoid-KS
Myoid,KS,NDUFB4,Myoid-KS
Myoid,KS,NDUFB5,Myoid-KS
Myoid,KS,NDUFB7,Myoid-KS
Myoid,KS,NDUFB8,Myoid-KS
Myoid,KS,NDUFC1,Myoid-KS
Myoid,KS,NDUFC2,Myoid-KS
Myoid,KS,NDUFS5,Myoid-KS
Myoid,KS,NDUFS6,Myoid-KS
Myoid,KS,NDUFS7,Myoid-KS
Myoid,KS,NDUFV1,Myoid-KS
Myoid,KS,NDUFV3,Myoid-KS
Myoid,KS,NECAB1,Myoid-KS
Myoid,KS,NECTIN3,Myoid-KS
Myoid,KS,NEDD8,Myoid-KS
Myoid,KS,NEDD9,Myoid-KS
Myoid,KS,NEGR1,Myoid-KS
Myoid,KS,NEK11,Myoid-KS
Myoid,KS,NEK7,Myoid-KS
Myoid,KS,NENF,Myoid-KS
Myoid,KS,NES,Myoid-KS
Myoid,KS,NET1,Myoid-KS
Myoid,KS,NEURL1B,Myoid-KS
Myoid,KS,NEXN,Myoid-KS
Myoid,KS,NF1,Myoid-KS
Myoid,KS,NFAT5,Myoid-KS
Myoid,KS,NFE2L2,Myoid-KS
Myoid,KS,NFIA,Myoid-KS
Myoid,KS,NFIB,Myoid-KS
Myoid,KS,NFKBIA,Myoid-KS
Myoid,KS,NFKBIB,Myoid-KS
Myoid,KS,NFKBIZ,Myoid-KS
Myoid,KS,NGLY1,Myoid-KS
Myoid,KS,NHP2,Myoid-KS
Myoid,KS,NID1,Myoid-KS
Myoid,KS,NINJ1,Myoid-KS
Myoid,KS,NIPBL,Myoid-KS
Myoid,KS,NIPSNAP3A,Myoid-KS
Myoid,KS,NISCH,Myoid-KS
Myoid,KS,NKAPL,Myoid-KS
Myoid,KS,NKTR,Myoid-KS
Myoid,KS,NLK,Myoid-KS
Myoid,KS,NME3,Myoid-KS
Myoid,KS,NME4,Myoid-KS
Myoid,KS,NME5,Myoid-KS
Myoid,KS,NMNAT2,Myoid-KS
Myoid,KS,NOC3L,Myoid-KS
Myoid,KS,NOL10,Myoid-KS
Myoid,KS,NOL3,Myoid-KS
Myoid,KS,NOL7,Myoid-KS
Myoid,KS,NOL8,Myoid-KS
Myoid,KS,NOLC1,Myoid-KS
Myoid,KS,NOP53,Myoid-KS
Myoid,KS,NOTCH3,Myoid-KS
Myoid,KS,NOV,Myoid-KS
Myoid,KS,NPAT,Myoid-KS
Myoid,KS,NPIPB15,Myoid-KS
Myoid,KS,NPNT,Myoid-KS
Myoid,KS,NPTN,Myoid-KS
Myoid,KS,NR1H2,Myoid-KS
Myoid,KS,NR2C1,Myoid-KS
Myoid,KS,NR4A1,Myoid-KS
Myoid,KS,NRAV,Myoid-KS
Myoid,KS,NRBP1,Myoid-KS
Myoid,KS,NRDC,Myoid-KS
Myoid,KS,NREP,Myoid-KS
Myoid,KS,NRGN,Myoid-KS
Myoid,KS,NRIP3,Myoid-KS
Myoid,KS,NSA2,Myoid-KS
Myoid,KS,NSD1,Myoid-KS
Myoid,KS,NSUN4,Myoid-KS
Myoid,KS,NT5C,Myoid-KS
Myoid,KS,NT5C3B,Myoid-KS
Myoid,KS,NT5DC1,Myoid-KS
Myoid,KS,NT5DC2,Myoid-KS
Myoid,KS,NTF3,Myoid-KS
Myoid,KS,NTN4,Myoid-KS
Myoid,KS,NTRK2,Myoid-KS
Myoid,KS,NTRK3,Myoid-KS
Myoid,KS,NTRK3-AS1,Myoid-KS
Myoid,KS,NUBP1,Myoid-KS
Myoid,KS,NUBP2,Myoid-KS
Myoid,KS,NUCB1,Myoid-KS
Myoid,KS,NUCB2,Myoid-KS
Myoid,KS,NUDC,Myoid-KS
Myoid,KS,NUDT21,Myoid-KS
Myoid,KS,NUDT3,Myoid-KS
Myoid,KS,NUDT4,Myoid-KS
Myoid,KS,NUFIP2,Myoid-KS
Myoid,KS,NUMA1,Myoid-KS
Myoid,KS,NUP153,Myoid-KS
Myoid,KS,NUP155,Myoid-KS
Myoid,KS,NUP214,Myoid-KS
Myoid,KS,NUP35,Myoid-KS
Myoid,KS,NUP58,Myoid-KS
Myoid,KS,NUP98,Myoid-KS
Myoid,KS,NUPR1,Myoid-KS
Myoid,KS,NUPR2,Myoid-KS
Myoid,KS,OAT,Myoid-KS
Myoid,KS,OAZ1,Myoid-KS
Myoid,KS,OAZ3,Myoid-KS
Myoid,KS,OBSL1,Myoid-KS
Myoid,KS,OCRL,Myoid-KS
Myoid,KS,ODF1,Myoid-KS
Myoid,KS,ODF2,Myoid-KS
Myoid,KS,ODF3L2,Myoid-KS
Myoid,KS,OFD1,Myoid-KS
Myoid,KS,OLFML2A,Myoid-KS
Myoid,KS,OMD,Myoid-KS
Myoid,KS,OPA1,Myoid-KS
Myoid,KS,ORC3,Myoid-KS
Myoid,KS,ORMDL1,Myoid-KS
Myoid,KS,OS9,Myoid-KS
Myoid,KS,OSBPL10,Myoid-KS
Myoid,KS,OSBPL10-AS1,Myoid-KS
Myoid,KS,OSBPL1A,Myoid-KS
Myoid,KS,OSER1,Myoid-KS
Myoid,KS,OSGIN2,Myoid-KS
Myoid,KS,OSR2,Myoid-KS
Myoid,KS,OST4,Myoid-KS
Myoid,KS,OTUB2,Myoid-KS
Myoid,KS,OTUD6B-AS1,Myoid-KS
Myoid,KS,OXCT2,Myoid-KS
Myoid,KS,OXR1,Myoid-KS
Myoid,KS,P4HA1,Myoid-KS
Myoid,KS,P4HB,Myoid-KS
Myoid,KS,PA2G4,Myoid-KS
Myoid,KS,PABPC3,Myoid-KS
Myoid,KS,PACRG,Myoid-KS
Myoid,KS,PAFAH1B1,Myoid-KS
Myoid,KS,PAFAH1B2,Myoid-KS
Myoid,KS,PAGE2B,Myoid-KS
Myoid,KS,PAGE3,Myoid-KS
Myoid,KS,PAK3,Myoid-KS
Myoid,KS,PALB2,Myoid-KS
Myoid,KS,PALLD,Myoid-KS
Myoid,KS,PAPOLA,Myoid-KS
Myoid,KS,PAQR3,Myoid-KS
Myoid,KS,PAQR7,Myoid-KS
Myoid,KS,PARM1,Myoid-KS
Myoid,KS,PARN,Myoid-KS
Myoid,KS,PARP1,Myoid-KS
Myoid,KS,PARP6,Myoid-KS
Myoid,KS,PAWR,Myoid-KS
Myoid,KS,PCAT6,Myoid-KS
Myoid,KS,PCBD1,Myoid-KS
Myoid,KS,PCBP1,Myoid-KS
Myoid,KS,PCBP2,Myoid-KS
Myoid,KS,PCCB,Myoid-KS
Myoid,KS,PCDH10,Myoid-KS
Myoid,KS,PCDH18,Myoid-KS
Myoid,KS,PCGF2,Myoid-KS
Myoid,KS,PCM1,Myoid-KS
Myoid,KS,PCMTD1,Myoid-KS
Myoid,KS,PCP2,Myoid-KS
Myoid,KS,PCSK7,Myoid-KS
Myoid,KS,PCYOX1,Myoid-KS
Myoid,KS,PCYT2,Myoid-KS
Myoid,KS,PDAP1,Myoid-KS
Myoid,KS,PDCD11,Myoid-KS
Myoid,KS,PDCD2,Myoid-KS
Myoid,KS,PDCD4,Myoid-KS
Myoid,KS,PDCL2,Myoid-KS
Myoid,KS,PDE3A,Myoid-KS
Myoid,KS,PDGFA,Myoid-KS
Myoid,KS,PDGFC,Myoid-KS
Myoid,KS,PDGFRA,Myoid-KS
Myoid,KS,PDHA1,Myoid-KS
Myoid,KS,PDHA2,Myoid-KS
Myoid,KS,PDIA3,Myoid-KS
Myoid,KS,PDIA6,Myoid-KS
Myoid,KS,PDLIM1,Myoid-KS
Myoid,KS,PDLIM3,Myoid-KS
Myoid,KS,PDLIM5,Myoid-KS
Myoid,KS,PDLIM7,Myoid-KS
Myoid,KS,PDPN,Myoid-KS
Myoid,KS,PDXK,Myoid-KS
Myoid,KS,PDZD8,Myoid-KS
Myoid,KS,PEG3,Myoid-KS
Myoid,KS,PEMT,Myoid-KS
Myoid,KS,PENK,Myoid-KS
Myoid,KS,PER3,Myoid-KS
Myoid,KS,PEX1,Myoid-KS
Myoid,KS,PFDN5,Myoid-KS
Myoid,KS,PFDN6,Myoid-KS
Myoid,KS,PFKP,Myoid-KS
Myoid,KS,PFN1,Myoid-KS
Myoid,KS,PGAM1,Myoid-KS
Myoid,KS,PGAM2,Myoid-KS
Myoid,KS,PGF,Myoid-KS
Myoid,KS,PGK2,Myoid-KS
Myoid,KS,PGLS,Myoid-KS
Myoid,KS,PGM5,Myoid-KS
Myoid,KS,PGRMC2,Myoid-KS
Myoid,KS,PHACTR2-AS1,Myoid-KS
Myoid,KS,PHAX,Myoid-KS
Myoid,KS,PHB,Myoid-KS
Myoid,KS,PHB2,Myoid-KS
Myoid,KS,PHF20,Myoid-KS
Myoid,KS,PHF3,Myoid-KS
Myoid,KS,PHF7,Myoid-KS
Myoid,KS,PHF8,Myoid-KS
Myoid,KS,PHKG2,Myoid-KS
Myoid,KS,PHLDA1,Myoid-KS
Myoid,KS,PHLDA2,Myoid-KS
Myoid,KS,PHLDA3,Myoid-KS
Myoid,KS,PHOSPHO1,Myoid-KS
Myoid,KS,PHPT1,Myoid-KS
Myoid,KS,PHTF1,Myoid-KS
Myoid,KS,PIAS1,Myoid-KS
Myoid,KS,PIAS2,Myoid-KS
Myoid,KS,PIBF1,Myoid-KS
Myoid,KS,PICALM,Myoid-KS
Myoid,KS,PID1,Myoid-KS
Myoid,KS,PIFO,Myoid-KS
Myoid,KS,PIGP,Myoid-KS
Myoid,KS,PIH1D2,Myoid-KS
Myoid,KS,PIK3C2A,Myoid-KS
Myoid,KS,PIK3R1,Myoid-KS
Myoid,KS,PIN1,Myoid-KS
